frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-3333.33,0.106793,-3333.3333299118835,0.10679341352726426,9.989735732991742e-07
1.039122303835169,-3333.33,0.110971,-3333.3333296389364,0.11097141788978593,9.98891689376848e-07
1.07977516232771,-3333.33,0.115313,-3333.3333293442156,0.11531287540729422,9.98803265998603e-07
1.122018454301963,-3333.33,0.119824,-3333.333329025983,0.1198241807436457,9.987077970235368e-07
1.165914401179831,-3333.33,0.124512,-3333.3333286823636,0.12451197873666339,9.986047098103885e-07
1.211527658628588,-3333.33,0.129383,-3333.3333283113316,0.1293831741855157,9.984934016124242e-07
1.258925411794167,-3333.33,0.134445,-3333.3333279107005,0.13444494202100127,9.983732111408942e-07
1.308177474260194,-3333.33,0.139705,-3333.3333274781094,0.13970473787371804,9.982434368063087e-07
1.359356390878525,-3333.33,0.14517,-3333.333327011008,0.1451703090556835,9.9810330764343e-07
1.412537544622754,-3333.33,0.15085,-3333.333326506643,0.15084970597158043,9.979519978604782e-07
1.467799267622069,-3333.33,0.156751,-3333.3333259620426,0.15675129397643642,9.977886178135198e-07
1.525222956539018,-3333.33,0.162884,-3333.333325373997,0.16288376569720356,9.976122027931606e-07
1.584893192461112,-3333.33,0.169256,-3333.333324739039,0.16925615383638484,9.974217141350255e-07
1.646897865482867,-3333.33,0.175878,-3333.3333240534284,0.17587784447656896,9.97216031033837e-07
1.71132830416178,-3333.33,0.182759,-3333.3333233131225,0.18275859090546676,9.96993945821632e-07
1.778279410038921,-3333.33,0.189909,-3333.3333225137585,0.1899085279818159,9.967541392491555e-07
1.847849797422289,-3333.33,0.197338,-3333.3333216506253,0.19733818706331152,9.964951909364538e-07
1.9201419386388,-3333.33,0.205059,-3333.333320718635,0.20505851151855012,9.96215603230332e-07
1.995262314968878,-3333.33,0.213081,-3333.3333197122956,0.21308087284583685,9.959136914772403e-07
2.073321573485953,-3333.33,0.221417,-3333.333318625675,0.2214170874225958,9.955877050695613e-07
2.154434690031881,-3333.33,0.230079,-3333.3333174523696,0.23007943391005467,9.952357217725255e-07
2.238721138568337,-3333.33,0.239081,-3333.3333161854625,0.23908067133883976,9.94855646227511e-07
2.326305067153623,-3333.33,0.248434,-3333.3333148174884,0.24843405790211856,9.944452494470213e-07
2.417315480804101,-3333.33,0.258153,-3333.3333133403844,0.25815337048397347,9.94002124534606e-07
2.511886431509577,-3333.33,0.268253,-3333.3333117454436,0.2682529249517662,9.935236365598488e-07
2.610157215682533,-3333.33,0.278748,-3333.333310023266,0.2787475972423861,9.93006990711459e-07
2.712272579332024,-3333.33,0.289653,-3333.3333081637015,0.28965284527343765,9.924491153136222e-07
2.818382931264449,-3333.33,0.300985,-3333.3333061557905,0.30098473171164114,9.918467444880614e-07
2.928644564625232,-3333.33,0.31276,-3333.3333039876975,0.312759947631983,9.911963137566685e-07
3.043219887107717,-3333.33,0.324996,-3333.3333016466445,0.3249958371024634,9.904939992810197e-07
3.162277660168374,-3333.33,0.33771,-3333.3332991188336,0.3377104227306507,9.897356632959092e-07
3.285993247600648,-3333.33,0.350922,-3333.3332963893668,0.3509224322096731,9.889168240277806e-07
3.414548873833595,-3333.33,0.364651,-3333.3332934421555,0.3646513259027451,9.880326574322948e-07
3.548133892335747,-3333.33,0.378917,-3333.333290259831,0.3789173255068583,9.870779604836884e-07
3.686945064519568,-3333.33,0.393741,-3333.3332868236353,0.3937414438378555,9.860471064697428e-07
3.83118684955728,-3333.33,0.409146,-3333.333283113316,0.40914551578076,9.849340130006742e-07
3.981071705534964,-3333.33,0.425152,-3333.333279107007,0.4251522304509446,9.837321125532946e-07
4.136820402388498,-3333.33,0.441785,-3333.3332747810928,0.44178516461350886,9.824343377221429e-07
4.298662347082267,-3333.33,0.459069,-3333.333270110078,0.4590688174100936,9.810330342687635e-07
4.466835921509621,-3333.33,0.477029,-3333.333265066433,0.4770286464442741,9.795199456608322e-07
4.641588833612769,-3333.33,0.495691,-3333.33325962043,0.49569110527868593,9.77886140343964e-07
4.823178482239296,-3333.33,0.515084,-3333.3332537399715,0.5150836823991111,9.761220077749178e-07
