frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,1.0,-2.19911e-08,1.0,-2.199114857512857e-08,4.857512857051843e-14
1.039122303835169,1.0,-2.28515e-08,1.0000000000000002,-2.28514929713691e-08,7.0321373806425016e-15
1.07977516232771,1.0,-2.37455e-08,1.0000000000000002,-2.374549602248225e-08,3.983710738156911e-15
1.122018454301963,1.0,-2.46745e-08,1.0,-2.4674474532590576e-08,2.5467409424520678e-14
1.165914401179831,1.0,-2.56398e-08,1.0000000000000002,-2.5639796822227737e-08,3.1855204211680155e-15
1.211527658628588,1.0,-2.66429e-08,1.0000000000000004,-2.6642884743778945e-08,1.5262683123458034e-14
1.258925411794167,1.0,-2.76852e-08,1.0000000000000002,-2.7685215775770456e-08,1.5777333021523275e-14
1.308177474260194,1.0,-2.87683e-08,1.0000000000000004,-2.876832519909238e-08,2.5203005216816468e-14
1.359356390878525,1.0,-2.98938e-08,1.0000000000000004,-2.989380835836022e-08,8.37014938929676e-15
1.412537544622754,1.0,-3.10633e-08,1.0000000000000004,-3.106332301174633e-08,2.301603102625194e-14
1.467799267622069,1.0,-3.22786e-08,1.0000000000000004,-3.227859177274186e-08,8.239234901046678e-15
1.525222956539018,1.0,-3.35414e-08,1.0000000000000004,-3.354140464744646e-08,4.668615838736479e-15
1.584893192461112,1.0,-3.48536e-08,1.0000000000000007,-3.485362167112222e-08,2.1681357719044447e-14
1.646897865482867,1.0,-3.62172e-08,1.0000000000000004,-3.62171756478959e-08,2.4356153007116814e-14
1.71132830416178,1.0,-3.76341e-08,1.0000000000000004,-3.763407499764459e-08,2.5006299026693487e-14
1.778279410038921,1.0,-3.91064e-08,1.0000000000000007,-3.910640671425798e-08,6.747221241807248e-15
1.847849797422289,1.0,-4.06363e-08,1.0000000000000007,-4.0636339439634895e-08,3.944525998295381e-14
1.9201419386388,1.0,-4.22261e-08,1.0000000000000007,-4.222612665794137e-08,2.6666262808474587e-14
1.995262314968878,1.0,-4.38781e-08,1.0000000000000007,-4.387811001483571e-08,1.0036965102776097e-14
2.073321573485953,1.0,-4.55947e-08,1.0000000000000009,-4.559472276654909e-08,2.2783867500520313e-14
2.154434690031881,1.0,-4.73785e-08,1.0000000000000009,-4.737849336390234e-08,6.695270951718311e-15
2.238721138568337,1.0,-4.9232e-08,1.0000000000000009,-4.923204917653749e-08,4.9184557537646116e-14
2.326305067153623,1.0,-5.11581e-08,1.000000000000001,-5.115812036285001e-08,2.0393093331464222e-14
2.417315480804101,1.0,-5.31595e-08,1.000000000000001,-5.31595438913216e-08,4.390536079709502e-14
2.511886431509577,1.0,-5.52393e-08,1.0000000000000013,-5.523926771917692e-08,3.230830350784134e-14
2.610157215682533,1.0,-5.74004e-08,1.0000000000000013,-5.740035513451882e-08,4.4885257474525015e-14
2.712272579332024,1.0,-5.9646e-08,1.0000000000000016,-5.96459892683381e-08,1.0843636559320773e-14
2.818382931264449,1.0,-6.19795e-08,1.0000000000000016,-6.197947778304327e-08,2.2271260693079793e-14
2.928644564625232,1.0,-6.44043e-08,1.0000000000000018,-6.44042577444167e-08,4.229290441724589e-14
3.043219887107717,1.0,-6.69239e-08,1.0000000000000018,-6.692390068417234e-08,1.903558615830907e-15
3.162277660168374,1.0,-6.95421e-08,1.0000000000000022,-6.95421178605733e-08,1.799806821616596e-14
3.285993247600648,1.0,-7.22628e-08,1.0000000000000022,-7.226276572485579e-08,3.4346992471154066e-14
3.414548873833595,1.0,-7.50899e-08,1.0000000000000022,-7.50898516015133e-08,4.8449395207739015e-14
3.548133892335747,1.0,-7.80275e-08,1.0000000000000027,-7.802753959080556e-08,3.9680368354144346e-14
3.686945064519568,1.0,-8.10802e-08,1.0000000000000027,-8.108015670218782e-08,4.33797220887042e-14
3.83118684955728,1.0,-8.42522e-08,1.0000000000000029,-8.425219922769402e-08,2.988109743351698e-15
3.981071705534964,1.0,-8.75483e-08,1.0000000000000033,-8.754833936466117e-08,3.950531489807827e-14
4.136820402388498,1.0,-9.09734e-08,1.0000000000000033,-9.097343209755004e-08,3.2269894254096564e-14
4.298662347082267,1.0,-9.45325e-08,1.0000000000000038,-9.453252234899866e-08,2.2665536417849182e-14
4.466835921509621,1.0,-9.82309e-08,1.000000000000004,-9.823085241064125e-08,4.775690001737357e-14
4.641588833612769,1.0,-1.02074e-07,1.0000000000000044,-1.020738696646382e-07,1.3041099669779462e-13
4.823178482239296,1.0,-1.06067e-07,1.0000000000000044,-1.0606723460728977e-07,2.3464931692304714e-13
5.011872336272711,1.0,-1.10217e-07,1.000000000000005,-1.1021682918655258e-07,1.7088977597994704e-13
5.207948328595451,1.0,-1.14529e-07,1.0000000000000053,-1.1452876546573802e-07,2.345947975482131e-13
5.411695265464624,1.0,-1.19009e-07,1.0000000000000058,-1.1900939462615569e-07,3.9466838247408215e-13
5.623413251903477,1.0,-1.23665e-07,1.0000000000000062,-1.2366531632195997e-07,3.1638305351677156e-13
5.843414133735161,1.0,-1.28503e-07,1.0000000000000067,-1.2850338840098032e-07,3.8845809933523316e-13
6.072021956909869,1.0,-1.33531e-07,1.0000000000000073,-1.3353073700585258e-07,2.630962056476643e-13
6.309573444801915,1.0,-1.38755e-07,1.0000000000000078,-1.3875476707033e-07,2.330592807247526e-13
6.55641849417977,1.0,-1.44183e-07,1.0000000000000087,-1.44183173226234e-07,1.7344255315032382e-13
6.812920690579593,1.0,-1.49824e-07,1.0000000000000093,-1.4982395113711006e-07,4.974488847049092e-14
7.079457843841358,1.0,-1.55685e-07,1.0000000000000098,-1.556854092752821e-07,4.09391876682365e-13
7.356422544596391,1.0,-1.61776e-07,1.0000000000000107,-1.6177618115965298e-07,1.8147290661639314e-13
7.644222742525979,1.0,-1.68105e-07,1.0000000000000115,-1.6810523807227507e-07,2.383521043453196e-13
7.943282347242791,1.0,-1.74682e-07,1.0000000000000124,-1.746819022724228e-07,9.851546113134564e-14
8.254041852680158,1.0,-1.81516e-07,1.0000000000000135,-1.8151586072763078e-07,1.399294546951375e-13
8.576958985908913,1.0,-1.88617e-07,1.0000000000000144,-1.8861717938192032e-07,1.7996161234670402e-13
8.912509381337426,1.0,-1.95996e-07,1.0000000000000158,-1.959963179822336e-07,3.183728025090494e-13
9.261187281287903,1.0,-2.03664e-07,1.0000000000000169,-2.0366414548491015e-07,1.4646036279781862e-13
9.623506263980852,1.0,-2.11632e-07,1.0000000000000182,-2.1163195606490228e-07,4.7558507196099896e-14
9.999999999999964,1.0,-2.19911e-07,1.0000000000000198,-2.199114857513062e-07,4.861531311691729e-13
10.39122303835165,1.0,-2.28515e-07,1.0000000000000213,-2.2851492971371392e-07,7.344757241312185e-14
10.79775162327706,1.0,-2.37455e-07,1.0000000000000229,-2.3745496022484825e-07,4.588166061859879e-14
11.22018454301959,1.0,-2.46745e-07,1.0000000000000249,-2.467447453259349e-07,2.558854164956291e-13
11.65914401179827,1.0,-2.56398e-07,1.0000000000000266,-2.5639796822231013e-07,4.1470427868126007e-14
12.11527658628584,1.0,-2.66429e-07,1.0000000000000289,-2.6642884743782623e-07,1.5526896405532534e-13
12.58925411794162,1.0,-2.76852e-07,1.0000000000000313,-2.768521577577458e-07,1.6083443456916158e-13
13.08177474260189,1.0,-2.87683e-07,1.0000000000000335,-2.8768325199097014e-07,2.5421177217528923e-13
13.5935639087852,1.0,-2.98938e-07,1.0000000000000364,-2.9893808358365444e-07,9.117182937432319e-14
14.12537544622749,1.0,-3.10633e-07,1.0000000000000395,-3.1063323011752194e-07,2.334870782575847e-13
14.67799267622063,1.0,-3.22786e-07,1.0000000000000422,-3.227859177274844e-07,9.245882454367255e-14
15.25222956539013,1.0,-3.35414e-07,1.000000000000046,-3.354140464745389e-07,6.536437541054006e-14
15.84893192461107,1.0,-3.48536e-07,1.0000000000000495,-3.4853621671130556e-07,2.222962414142401e-13
16.46897865482861,1.0,-3.62172e-07,1.0000000000000535,-3.6217175647905254e-07,2.4933123801613866e-13
17.11328304161773,1.0,-3.76341e-07,1.000000000000058,-3.763407499765509e-07,2.566521960002013e-13
17.78279410038915,1.0,-3.91064e-07,1.0000000000000624,-3.91064067142698e-07,9.165816800925943e-14
18.47849797422283,1.0,-4.06363e-07,1.0000000000000673,-4.063633943964815e-07,4.000938861874021e-13
19.20141938638793,1.0,-4.22261e-07,1.0000000000000726,-4.222612665795625e-07,2.762909153042714e-13
19.9526231496887,1.0,-4.38781e-07,1.0000000000000786,-4.3878110014852403e-07,1.2731175394645607e-13
20.73321573485946,1.0,-4.55947e-07,1.000000000000085,-4.5594722766567875e-07,2.430308362145282e-13
21.54434690031874,1.0,-4.73785e-07,1.0000000000000917,-4.737849336392343e-07,1.1319652027354186e-13
22.38721138568329,1.0,-4.9232e-07,1.0000000000000988,-4.923204917656116e-07,5.015942614532715e-13
23.26305067153615,1.0,-5.11581e-07,1.0000000000001068,-5.115812036287657e-07,2.299383661028293e-13
24.17315480804092,1.0,-5.31595e-07,1.0000000000001152,-5.31595438913514e-07,4.5379025489203194e-13
25.11886431509567,1.0,-5.52393e-07,1.0000000000001248,-5.523926771921037e-07,3.460884993935983e-13
26.10157215682523,1.0,-5.74004e-07,1.0000000000001343,-5.740035513455639e-07,4.683345266447731e-13
27.12272579332014,1.0,-5.9646e-07,1.0000000000001454,-5.964598926838027e-07,1.807465955704014e-13
28.18382931264439,1.0,-6.19795e-07,1.0000000000001568,-6.197947778309064e-07,2.719078857241143e-13
29.28644564625221,1.0,-6.44043e-07,1.0000000000001694,-6.440425774446981e-07,4.552539192153745e-13
30.43219887107706,1.0,-6.69239e-07,1.0000000000001827,-6.692390068423197e-07,1.828707613117814e-13
31.62277660168362,1.0,-6.95421e-07,1.0000000000001974,-6.954211786064017e-07,2.662068377113867e-13
32.85993247600636,1.0,-7.22628e-07,1.0000000000002132,-7.226276572493089e-07,4.03629067797502e-13
34.14548873833583,1.0,-7.50899e-07,1.0000000000002303,-7.508985160159762e-07,5.359667157751735e-13
35.48133892335735,1.0,-7.80275e-07,1.0000000000002485,-7.802753959090017e-07,4.674187003008631e-13
36.86945064519555,1.0,-8.10802e-07,1.0000000000002682,-8.108015670229398e-07,5.093293675706519e-13
38.31186849557266,1.0,-8.42522e-07,1.0000000000002895,-8.425219922781316e-07,2.896491132641191e-13
39.8107170553495,1.0,-8.75483e-07,1.0000000000003126,-8.754833936479487e-07,5.026944689543798e-13
41.36820402388483,1.0,-9.09734e-07,1.0000000000003377,-9.09734320977001e-07,4.659266924316718e-13
42.98662347082252,1.0,-9.45325e-07,1.0000000000003646,-9.453252234916704e-07,4.276443324681624e-13
44.66835921509605,1.0,-9.82309e-07,1.0000000000003941,-9.82308524108302e-07,6.179083376980391e-13
46.41588833612751,1.0,-1.02074e-06,1.0000000000004252,-1.020738696648502e-06,1.370960714117574e-12
48.23178482239277,1.0,-1.06067e-06,1.000000000000459,-1.060672346075277e-06,2.3905478820142845e-12
50.11872336272692,1.0,-1.10217e-06,1.000000000000496,-1.102168291868195e-06,1.7787010798766115e-12
52.07948328595431,1.0,-1.14529e-06,1.0000000000005353,-1.1452876546603759e-06,2.405663543638185e-12
54.11695265464603,1.0,-1.19009e-06,1.0000000000005782,-1.1900939462649192e-06,3.98839903382767e-12
56.23413251903455,1.0,-1.23665e-06,1.0000000000006242,-1.2366531632233723e-06,3.224215722714557e-12
58.43414133735138,1.0,-1.28503e-06,1.000000000000674,-1.2850338840140365e-06,3.942044328958574e-12
60.72021956909846,1.0,-1.33531e-06,1.0000000000007279,-1.3353073700632761e-06,2.7288002080809107e-12
63.09573444801892,1.0,-1.38755e-06,1.0000000000007858,-1.3875476707086299e-06,2.458272736627975e-12
65.56418494179746,1.0,-1.44183e-06,1.0000000000008484,-1.4418317322683214e-06,1.9288833906045677e-12
68.12920690579568,1.0,-1.49824e-06,1.0000000000009162,-1.498239511377812e-06,1.0383128295472266e-12
70.79457843841332,1.0,-1.55685e-06,1.0000000000009892,-1.5568540927603527e-06,4.2106081729669384e-12
73.56422544596364,1.0,-1.61776e-06,1.0000000000010685,-1.6177618116049808e-06,2.103225905266295e-12
76.44222742525952,1.0,-1.68105e-06,1.0000000000011533,-1.6810523807322324e-06,2.645370694176828e-12
79.43282347242761,1.0,-1.74682e-06,1.0000000000012454,-1.7468190227348681e-06,1.5830945422357613e-12
82.54041852680128,1.0,-1.81516e-06,1.000000000001345,-1.8151586072882458e-06,1.936095828873465e-12
85.76958985908881,1.0,-1.88617e-06,1.0000000000014522,-1.8861717938325996e-06,2.307951058523123e-12
89.12509381337392,1.0,-1.95996e-06,1.0000000000015679,-1.9599631798373664e-06,3.5453548636349225e-12
92.61187281287869,1.0,-2.03664e-06,1.0000000000016929,-2.036641454865967e-06,2.2321373787483757e-12
96.23506263980816,1.0,-2.11632e-06,1.0000000000018279,-2.1163195606679467e-06,1.879927055002052e-12
99.99999999999928,1.0,-2.19911e-06,1.000000000001974,-2.199114857534296e-06,5.243302662121196e-12
103.9122303835162,1.0,-2.28515e-06,1.0000000000021312,-2.285149297160966e-06,2.2440874432774427e-12
107.9775162327702,1.0,-2.37455e-06,1.0000000000023013,-2.3745496022752163e-06,2.335386462704739e-12
112.2018454301955,1.0,-2.46745e-06,1.0000000000024851,-2.4674474532893456e-06,3.558310352882977e-12
116.5914401179823,1.0,-2.56398e-06,1.0000000000026834,-2.5639796822567583e-06,2.7021556024521492e-12
