frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,-100.0,4.71239e-05,-99.9999999999778,4.7123889803836437e-05,2.442712269707956e-13
1.039122303835169,-100.0,4.89675e-05,-99.99999999997601,4.896748493863627e-05,2.832428491076754e-13
1.07977516232771,-100.0,5.08832e-05,-99.99999999997411,5.088320576244873e-05,2.652566041146932e-13
1.122018454301963,-100.0,5.28739e-05,-99.99999999997205,5.287387399839354e-05,3.817643041907713e-13
1.165914401179831,-100.0,5.49424e-05,-99.99999999996983,5.4942421761899924e-05,3.719929759157301e-13
1.211527658628588,-100.0,5.70919e-05,-99.9999999999674,5.709189587950761e-05,3.2859077046913037e-13
1.258925411794167,-100.0,5.93255e-05,-99.9999999999648,5.9325462376630024e-05,5.152259875339176e-13
1.308177474260194,-100.0,6.16464e-05,-99.99999999996201,6.164641114088872e-05,3.9585683297480994e-13
1.359356390878525,-100.0,6.40582e-05,-99.99999999995896,6.405816076788834e-05,5.677603396025464e-13
1.412537544622754,-100.0,6.65643e-05,-99.9999999999557,6.656426359656964e-05,5.733478446907954e-13
1.467799267622069,-100.0,6.91684e-05,-99.99999999995215,6.916841094155646e-05,4.908302933697124e-13
1.525222956539018,-100.0,7.18744e-05,-99.99999999994833,7.187443853020512e-05,6.44549037074324e-13
1.584893192461112,-100.0,7.46863e-05,-99.99999999994422,7.468633215236289e-05,6.438101918672712e-13
1.646897865482867,-100.0,7.76082e-05,-99.99999999993976,7.760823353115853e-05,6.894326420766606e-13
1.71132830416178,-100.0,8.06444e-05,-99.99999999993496,8.064444642347145e-05,7.991083294757528e-13
1.778279410038921,-100.0,8.37994e-05,-99.99999999992977,8.379944295906511e-05,8.23270329589268e-13
1.847849797422289,-100.0,8.70779e-05,-99.99999999992417,8.707787022772272e-05,8.146437288657922e-13
1.9201419386388,-100.0,9.04846e-05,-99.99999999991813,9.048455712408567e-05,9.241663074581013e-13
1.995262314968878,-100.0,9.40245e-05,-99.99999999991161,9.402452146027875e-05,9.095935203518003e-13
2.073321573485953,-100.0,9.7703e-05,-99.99999999990455,9.770297735679724e-05,9.810321168462676e-13
2.154434690031881,-100.0,0.000101525,-99.99999999989693,0.00010152534292254278,3.5807760228668294e-12
2.238721138568337,-100.0,0.000105497,-99.99999999988871,0.00010549724823531957,2.720389133053168e-12
2.326305067153623,-100.0,0.000109625,-99.99999999987983,0.00010962454363454625,4.719211080751736e-12
2.417315480804101,-100.0,0.000113913,-99.99999999987024,0.0001139133083383978,3.3452959096408308e-12
2.511886431509577,-100.0,0.00011837,-99.9999999998599,0.00011836985939806968,1.984899555460706e-12
2.610157215682533,-100.0,0.000123001,-99.9999999998487,0.0001230007610023534,2.8286474480965898e-12
2.712272579332024,-100.0,0.000127813,-99.99999999983665,0.0001278128341462291,2.327916001781954e-12
2.818382931264449,-100.0,0.000132813,-99.99999999982361,0.00013281316667771462,2.426791589495829e-12
2.928644564625232,-100.0,0.000138009,-99.99999999980953,0.00013800912373777176,2.2713240158532258e-12
3.043219887107717,-100.0,0.000143408,-99.99999999979434,0.00014340835860864452,4.133956767042501e-12
3.162277660168374,-100.0,0.000149019,-99.99999999977793,0.00014901882398661036,2.833675042887641e-12
3.285993247600648,-100.0,0.000154849,-99.99999999976022,0.0001548487836957466,3.2292701856699325e-12
3.414548873833595,-100.0,0.000160907,-99.99999999974109,0.00016090682485996722,3.125814402312253e-12
3.548133892335747,-100.0,0.000167202,-99.99999999972044,0.0001672018705512567,3.0807222749801266e-12
3.686945064519568,-100.0,0.000173743,-99.99999999969813,0.00017374319293273283,3.5825509139942093e-12
3.83118684955728,-100.0,0.00018054,-99.99999999967406,0.00018054042691589614,5.371165355094254e-12
3.981071705534964,-100.0,0.000187604,-99.99999999964805,0.00018760358435218223,5.446366816027164e-12
4.136820402388498,-100.0,0.000194943,-99.99999999961997,0.0001949430687797203,3.862006279142746e-12
4.298662347082267,-100.0,0.00020257,-99.99999999958966,0.0002025696907470194,5.1382393198104225e-12
4.466835921509621,-100.0,0.000210495,-99.9999999995569,0.0002104946837361516,5.443854456519891e-12
4.641588833612769,-100.0,0.00021873,-99.99999999952158,0.00021872972070888789,5.5397810681431395e-12
4.823178482239296,-100.0,0.000227287,-99.9999999994834,0.00022728693130015594,5.211410428293176e-12
5.011872336272711,-100.0,0.000236179,-99.9999999994422,0.00023617891968414652,5.635569734021297e-12
5.207948328595451,-100.0,0.000245419,-99.9999999993977,0.0002454187831393825,6.4015013684186386e-12
5.411695265464624,-100.0,0.00025502,-99.99999999934965,0.0002550201313400964,6.634753665942612e-12
5.623413251903477,-100.0,0.000264997,-99.99999999929776,0.00026499710640233085,7.1025877325673506e-12
5.843414133735161,-100.0,0.000275364,-99.99999999924174,0.0002753644037142892,8.590388115744172e-12
6.072021956909869,-100.0,0.000286137,-99.99999999918126,0.0002861372935816167,8.697885971809853e-12
6.309573444801915,-100.0,0.000297332,-99.99999999911593,0.0002973316437194954,9.531622025846358e-12
6.55641849417977,-100.0,0.000308964,-99.99999999904541,0.0003089639426246819,9.563084593221491e-12
6.812920690579593,-100.0,0.000321051,-99.99999999896927,0.000321051323861912,1.0804099796924199e-11
7.079457843841358,-100.0,0.000333612,-99.99999999888702,0.0003336115913004467,1.1856473550156967e-11
7.356422544596391,-100.0,0.000346663,-99.99999999879824,0.00034666324533792926,1.2265423415875851e-11
7.644222742525979,-100.0,0.000360226,-99.99999999870238,0.00036022551015018017,1.3870020093446044e-11
7.943282347242791,-100.0,0.000374318,-99.99999999859885,0.00037431836200706685,1.4471571553058134e-11
8.254041852680158,-100.0,0.000388963,-99.99999999848708,0.00038896255869615533,1.57596445100938e-11
8.576958985908913,-100.0,0.00040418,-99.99999999836639,0.00040417967009748337,1.6665873497502873e-11
8.912509381337426,-100.0,0.000419992,-99.99999999823605,0.00041999210995448806,1.7673744041976616e-11
9.261187281287903,-100.0,0.000436423,-99.99999999809535,0.00043642316888788715,1.9121255240096936e-11
9.623506263980852,-100.0,0.000453497,-99.9999999979434,0.00045349704870113733,2.057171446542194e-11
9.999999999999964,-100.0,0.000471239,-99.99999999777933,0.0004712388980280026,2.223013436676506e-11
10.39122303835165,-100.0,0.000489675,-99.99999999760219,0.0004896748493747368,2.4025380429733084e-11
10.79775162327706,-100.0,0.000508832,-99.9999999974109,0.0005088320576114428,2.5897449334308444e-11
11.22018454301959,-100.0,0.000528739,-99.99999999720434,0.0005287387399692998,2.8077258018322256e-11
11.65914401179827,-100.0,0.000549424,-99.99999999698133,0.0005494242176025777,3.026502600963116e-11
12.11527658628584,-100.0,0.000570919,-99.99999999674051,0.0005709189587766512,3.259747571991281e-11
12.58925411794162,-100.0,0.000593255,-99.99999999648048,0.000593254623745627,3.539571743449796e-11
13.08177474260189,-100.0,0.000616464,-99.99999999619973,0.0006164641113856916,3.8018987730266353e-11
13.5935639087852,-100.0,0.000640582,-99.99999999589654,0.0006405816076528581,4.122169588560693e-11
14.12537544622749,-100.0,0.000665643,-99.99999999556918,0.0006656426359364956,4.4457483061052355e-11
14.67799267622063,-100.0,0.000691684,-99.99999999521575,0.0006916841093828007,4.785505020756229e-11
15.25222956539013,-100.0,0.000718744,-99.99999999483407,0.0007187443852652902,5.1802761644159906e-11
15.84893192461107,-100.0,0.000746863,-99.99999999442196,0.0007468633214823829,5.587301094380867e-11
16.46897865482861,-100.0,0.000776082,-99.99999999397696,0.0007760823352653064,6.03236724631268e-11
17.11328304161773,-100.0,0.000806444,-99.99999999349647,0.0008064444641827884,6.52007085701623e-11
17.78279410038915,-100.0,0.000837994,-99.99999999297766,0.0008379944295323902,7.035460742386491e-11
18.47849797422283,-100.0,0.000870779,-99.99999999241744,0.0008707787022118574,7.588402037203586e-11
19.20141938638793,-100.0,0.000904846,-99.99999999181254,0.0009048455711675105,8.198678785172533e-11
19.9526231496887,-100.0,0.000940245,-99.99999999115938,0.0009402452145204915,8.84321767404674e-11
20.73321573485946,-100.0,0.00097703,-99.99999999045413,0.0009770297734756355,9.548558992322301e-11
21.54434690031874,-100.0,0.00101525,-99.9999999896926,0.0010152534291218245,1.0862846389609082e-10
22.38721138568329,-100.0,0.00105497,-99.99999998887033,0.001054972482236951,1.1403117377162432e-10
23.26305067153615,-100.0,0.00109625,-99.99999998798246,0.0010962454362150342,1.2854934200125724e-10
24.17315480804092,-100.0,0.00113913,-99.99999998702376,0.0011391330832376356,1.3337513439378792e-10
25.11886431509567,-100.0,0.0011837,-99.99999998598858,0.0011836985938164974,1.4081804952527004e-10
26.10157215682523,-100.0,0.00123001,-99.99999998487081,0.0012300076098393003,1.5316827835741763e-10
27.12272579332014,-100.0,0.00127813,-99.99999998366388,0.0012781283412555777,1.6420113704930686e-10
28.18382931264439,-100.0,0.00132813,-99.99999998236066,0.0013281316665452107,1.7717888880884924e-10
29.28644564625221,-100.0,0.00138009,-99.99999998095348,0.0013800912371174814,1.9086658949125163e-10
30.43219887107706,-100.0,0.00143408,-99.99999997943405,0.0014340835857944562,2.087621081357906e-10
31.62277660168362,-100.0,0.00149019,-99.99999997779338,0.0014901882395384864,2.2276292796735653e-10
32.85993247600636,-100.0,0.00154849,-99.99999997602185,0.0015484878365898747,2.407554390452038e-10
34.14548873833583,-100.0,0.00160907,-99.999999974109,0.0016090682481872292,2.595019488805795e-10
35.48133892335735,-100.0,0.00167202,-99.99999997204354,0.001672018705049798,2.7986435399942405e-10
36.86945064519555,-100.0,0.00173743,-99.9999999698133,0.0017374319288080936,3.0248256347900167e-10
38.31186849557266,-100.0,0.0018054,-99.99999996740516,0.0018054042685763712,3.2873155896769817e-10
39.8107170553495,-100.0,0.00187604,-99.99999996480489,0.001876035842868145,3.5439777395100465e-10
41.36820402388483,-100.0,0.00194943,-99.9999999619972,0.0019494306870637662,3.800900589125556e-10
42.98662347082252,-100.0,0.0020257,-99.99999995896552,0.0020256969066472647,4.1150912312217225e-10
44.66835921509605,-100.0,0.00210495,-99.999999955692,0.0021049468364381756,4.4420790054432394e-10
46.41588833612751,-100.0,0.0021873,-99.99999995215731,0.0021872972060528735,4.792420171359887e-10
48.23178482239277,-100.0,0.00227287,-99.99999994834066,0.0022728693118391425,5.166392504375403e-10
50.11872336272692,-100.0,0.00236179,-99.99999994421951,0.0023617891955372123,5.578629023103427e-10
52.07948328595431,-100.0,0.00245419,-99.99999993976962,0.0024541878299304304,6.026945771593519e-10
54.11695265464603,-100.0,0.0025502,-99.99999993496473,0.002550201311759009,6.50484938036631e-10
56.23413251903455,-100.0,0.00264997,-99.99999992977652,0.002649971062181006,7.023151128164045e-10
58.43414133735138,-100.0,0.00275364,-99.99999992417446,0.0027536440350757955,7.593282755475527e-10
60.72021956909846,-100.0,0.00286137,-99.99999991812545,0.0028613729334968476,8.192708180770504e-10
63.09573444801892,-100.0,0.00297332,-99.99999991159389,0.002973316434592637,8.847797792030667e-10
65.56418494179746,-100.0,0.00308964,-99.9999999045413,0.003089639423326972,9.546044416783672e-10
68.12920690579568,-100.0,0.00321051,-99.99999989692606,0.0032105132353429976,1.0312470798310113e-09
70.79457843841332,-100.0,0.00333612,-99.99999988870331,0.0033361159093285983,1.113718359459175e-09
73.56422544596364,-100.0,0.00346663,-99.9999998798246,0.003466632449254901,1.2020035650385804e-09
76.44222742525952,-100.0,0.00360226,-99.99999987023757,0.003602255096874159,1.2985502692334898e-09
79.43282347242761,-100.0,0.00374318,-99.99999985988578,0.003743183614878369,1.4016084761002185e-09
82.54041852680128,-100.0,0.00388963,-99.99999984870813,0.0038896255811356993,1.5135638992404938e-09
85.76958985908881,-100.0,0.0040418,-99.99999983663879,0.0040417966944381175,1.6339464743389731e-09
89.12509381337392,-100.0,0.00419992,-99.99999982360663,0.004199921092210568,1.763967525746994e-09
92.61187281287869,-100.0,0.00436423,-99.99999980953483,0.004364231680649639,1.9047258751953104e-09
96.23506263980816,-100.0,0.00453497,-99.99999979434043,0.004534970477778022,2.056601298892467e-09
99.99999999999928,-100.0,0.00471239,-99.99999977793391,0.004712388969920036,2.220684810452595e-09
103.9122303835162,-100.0,0.00489675,-99.99999976021854,0.004896748482123274,2.3978626142159755e-09
107.9775162327702,-100.0,0.00508832,-99.99999974108992,0.005088320563071977,2.58910689990313e-09
112.2018454301955,-100.0,0.00528739,-99.99999972043534,0.005287387385059129,2.7957688912382612e-09
116.5914401179823,-100.0,0.00549424,-99.99999969813302,0.005494242159606309,3.0187470130759773e-09
121.1527658628579,-100.0,0.00570919,-99.99999967405154,0.0057091895693435635,3.259487479185617e-09
125.8925411794158,-100.0,0.00593255,-99.99999964804896,0.0059325462167853895,3.519713777263403e-09
130.8177474260184,-100.0,0.00616464,-99.99999961997199,0.006164641090663804,3.800295784119113e-09
135.9356390878515,-100.0,0.00640582,-99.9999995896552,0.006405816050505484,4.1036380335168095e-09
141.2537544622744,-100.0,0.00665643,-99.99999955691987,0.006656426330166563,4.4309532398949955e-09
146.7799267622059,-100.0,0.00691684,-99.9999995215731,0.00691684106106688,4.7842807587146656e-09
152.5222956539008,-100.0,0.00718744,-99.9999994834065,0.00718744381589431,5.166075966737938e-09
158.4893192461101,-100.0,0.00746863,-99.99999944219518,0.007468633173580007,5.578138539331213e-09
164.6897865482856,-100.0,0.00776082,-99.99999939769621,0.007760823306376744,6.023128625186904e-09
171.1328304161768,-100.0,0.00806444,-99.99999934964731,0.008064444589905,6.5036888772031744e-09
177.8279410038909,-100.0,0.00837994,-99.99999929776533,0.008379944237065468,7.022474571062384e-09
184.7849797422277,-100.0,0.00870779,-99.99999924174446,0.008707786956751541,7.582616482265187e-09
192.0141938638787,-100.0,0.00904846,-99.9999991812545,0.009048455638332089,8.187571263039305e-09
199.5262314968864,-100.0,0.00940245,-99.99999911593895,0.009402452062912701,8.840634626769605e-09
207.3321573485939,-100.0,0.0097703,-99.99999904541282,0.009770297642422977,9.545900949271713e-09
215.4434690031867,-100.0,0.0101525,-99.99999896926049,0.01015253418761849,1.0313063292884842e-08
223.8721138568322,-100.0,0.0105497,-99.99999888703307,0.010549724706128675,1.1132411186770687e-08
232.6305067153608,-100.0,0.0109625,-99.99999879824595,0.010962454231725987,1.2026252693283423e-08
241.7315480804085,-100.0,0.0113913,-99.99999870237583,0.011391330686037824,1.2979869536521969e-08
251.188643150956,-100.0,0.011837,-99.99999859885766,0.01183698577397045,1.40121456927485e-08
261.0157215682516,-100.0,0.0123001,-99.9999984870813,0.01230007591416372,1.5131104244553505e-08
271.2272579332006,-100.0,0.0127813,-99.99999836638796,0.012781283205847116,1.6336983800626054e-08
281.8382931264431,-100.0,0.0132813,-99.9999982360663,0.013281316433521186,1.764010260566077e-08
292.8644564625213,-100.0,0.0138009,-99.99999809534822,0.013800912110944046,1.9046903042240455e-08
304.3219887107697,-100.0,0.0143408,-99.99999794340431,0.014340835565960839,2.0569032202555638e-08
316.2277660168353,-100.0,0.0149019,-99.99999777933905,0.014901882067773743,2.2207333722071224e-08
328.5993247600628,-100.0,0.0154849,-99.99999760218546,0.015484877998313034,2.3979155080394096e-08
341.4548873833573,-100.0,0.0160907,-99.99999741089944,0.016090682069434332,2.5891626815859257e-08
354.8133892335725,-100.0,0.0167202,-99.99999720435352,0.016720186587734984,2.7956786924621633e-08
368.6945064519545,-100.0,0.0173743,-99.99999698133037,0.017374318768852322,3.018728024225466e-08
383.1186849557256,-100.0,0.018054,-99.99999674051554,0.018054042103179634,3.25975642621478e-08
398.1071705534939,-100.0,0.0187604,-99.99999648048964,0.01876035777501137,3.519763705773807e-08
413.6820402388472,-100.0,0.0194943,-99.99999619972014,0.019494306137207776,3.800284883942116e-08
429.8662347082241,-100.0,0.020257,-99.9999958965522,0.020256968243550787,4.1035707565321495e-08
446.6835921509593,-100.0,0.0210495,-99.999995569199,0.021049467441048242,4.4309207223650255e-08
464.1588833612739,-100.0,0.021873,-99.99999521573116,0.021872971024531514,4.784356696101536e-08
482.3178482239265,-100.0,0.0227287,-99.99999483406535,0.022728691955983427,5.1659410487043724e-08
501.1872336272679,-100.0,0.0236179,-99.99999442195211,0.023617890651128917,5.5780558802278274e-08
520.7948328595418,-100.0,0.0245419,-99.99999397696246,0.024541876835919366,6.023082267236073e-08
541.1695265464589,-100.0,0.025502,-99.99999349647368,0.025502011475645188,6.50353665793385e-08
562.341325190344,-100.0,0.0264997,-99.99999297765385,0.026499708779517597,7.02235188821645e-08
584.3414133735123,-100.0,0.0275364,-99.9999924174451,0.027536438283671832,7.582651832766901e-08
607.202195690983,-100.0,0.0286137,-99.9999918125456,0.02861372701565972,8.187499304053031e-08
630.9573444801874,-100.0,0.0297332,-99.99999115939013,0.029733161743619157,8.840693030204516e-08
