frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.039122303835169,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.07977516232771,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.122018454301963,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.165914401179831,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.211527658628588,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.258925411794167,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.308177474260194,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.359356390878525,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.412537544622754,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.467799267622069,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.525222956539018,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.584893192461112,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.646897865482867,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.71132830416178,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.778279410038921,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.847849797422289,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.9201419386388,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
1.995262314968878,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.073321573485953,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.154434690031881,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.238721138568337,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.326305067153623,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.417315480804101,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.511886431509577,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.610157215682533,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.712272579332024,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.818382931264449,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
2.928644564625232,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.043219887107717,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.162277660168374,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.285993247600648,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.414548873833595,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.548133892335747,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.686945064519568,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.83118684955728,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
3.981071705534964,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
4.136820402388498,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
4.298662347082267,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
4.466835921509621,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
4.641588833612769,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
4.823178482239296,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
5.011872336272711,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
5.207948328595451,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
5.411695265464624,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
5.623413251903477,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
5.843414133735161,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
6.072021956909869,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
6.309573444801915,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
6.55641849417977,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
6.812920690579593,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
7.079457843841358,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
7.356422544596391,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
7.644222742525979,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
7.943282347242791,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
8.254041852680158,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
8.576958985908913,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
8.912509381337426,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
9.261187281287903,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
9.623506263980852,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
9.999999999999964,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
10.39122303835165,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
10.79775162327706,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
11.22018454301959,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
11.65914401179827,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
12.11527658628584,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
12.58925411794162,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
13.08177474260189,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
13.5935639087852,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
14.12537544622749,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
14.67799267622063,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
15.25222956539013,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
15.84893192461107,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
16.46897865482861,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
17.11328304161773,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
17.78279410038915,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
18.47849797422283,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
19.20141938638793,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
19.9526231496887,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
20.73321573485946,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
21.54434690031874,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
22.38721138568329,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
23.26305067153615,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
24.17315480804092,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
25.11886431509567,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
26.10157215682523,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
27.12272579332014,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
28.18382931264439,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
29.28644564625221,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
30.43219887107706,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
31.62277660168362,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
32.85993247600636,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
34.14548873833583,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
35.48133892335735,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
36.86945064519555,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
38.31186849557266,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
39.8107170553495,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
41.36820402388483,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
42.98662347082252,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
44.66835921509605,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
46.41588833612751,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
48.23178482239277,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
50.11872336272692,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
52.07948328595431,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
54.11695265464603,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
56.23413251903455,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
58.43414133735138,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
60.72021956909846,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
63.09573444801892,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
65.56418494179746,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
68.12920690579568,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
70.79457843841332,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
73.56422544596364,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
76.44222742525952,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
79.43282347242761,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
82.54041852680128,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
85.76958985908881,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
89.12509381337392,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
92.61187281287869,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
96.23506263980816,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
99.99999999999928,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
103.9122303835162,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
107.9775162327702,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
112.2018454301955,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
116.5914401179823,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
121.1527658628579,905830.0,0.0,905829.596412556,0.0,4.45544554500398e-07
