frequency_Hz,spectre_real,spectre_imag,derived_real,derived_imag,relative_error
1.0,0.823045,-6.38438e-09,0.8230452674897119,-6.384377693623516e-09,3.2499999986723707e-07
1.039122303835169,0.823045,-6.63415e-09,0.8230452674897119,-6.634149257551931e-09,3.2499999986723707e-07
1.07977516232771,0.823045,-6.89369e-09,0.8230452674897119,-6.8936924604937456e-09,3.2499999986723707e-07
1.122018454301963,0.823045,-7.16339e-09,0.8230452674897119,-7.163389591479391e-09,3.2499999986723707e-07
1.165914401179831,0.823045,-7.44364e-09,0.8230452674897119,-7.443637895566934e-09,3.2499999986723707e-07
1.211527658628588,0.823045,-7.73485e-09,0.8230452674897119,-7.734850158956285e-09,3.2499999986723707e-07
1.258925411794167,0.823045,-8.03746e-09,0.8230452674897117,-8.037455316994481e-09,3.24999999732345e-07
1.308177474260194,0.823045,-8.3519e-09,0.8230452674897117,-8.351899085967535e-09,3.24999999732345e-07
1.359356390878525,0.823045,-8.67864e-09,0.8230452674897117,-8.678644619609425e-09,3.24999999732345e-07
1.412537544622754,0.823045,-9.01817e-09,0.8230452674897117,-9.018173191295245e-09,3.24999999732345e-07
1.467799267622069,0.823045,-9.37098e-09,0.8230452674897117,-9.370984902923271e-09,3.2499999973234506e-07
1.525222956539018,0.823045,-9.7376e-09,0.8230452674897117,-9.737599421530218e-09,3.24999999732345e-07
1.584893192461112,0.823045,-1.01186e-08,0.8230452674897117,-1.0118556744724488e-08,3.2499999973234925e-07
1.646897865482867,0.823045,-1.05144e-08,0.8230452674897117,-1.0514417996065001e-08,3.2499999973234575e-07
1.71132830416178,0.823045,-1.09258e-08,0.8230452674897117,-1.0925766251557029e-08,3.249999997323476e-07
1.778279410038921,0.823045,-1.13532e-08,0.8230452674897117,-1.1353207398482472e-08,3.2499999973234506e-07
1.847849797422289,0.823045,-1.17974e-08,0.8230452674897117,-1.1797371027829597e-08,3.2499999973234686e-07
1.9201419386388,0.823045,-1.22589e-08,0.8230452674897117,-1.2258911361636568e-08,3.249999997323453e-07
1.995262314968878,0.823045,-1.27385e-08,0.8230452674897117,-1.2738508216614923e-08,3.2499999973234517e-07
2.073321573485953,0.823045,-1.32369e-08,0.8230452674897117,-1.3236868005472131e-08,3.2499999973234734e-07
2.154434690031881,0.823045,-1.37547e-08,0.8230452674897116,-1.3754724777408236e-08,3.2499999959745433e-07
